titleId,ml_rating_count,ml_rating_mean,ml_rating_std,ml_rating_median,ml_rating_0_5,ml_rating_1_0,ml_rating_1_5,ml_rating_2_0,ml_rating_2_5,ml_rating_3_0,ml_rating_3_5,ml_rating_4_0,ml_rating_4_5,ml_rating_5_0,ml_tags
tt0103874,11331,3.4594475333156827,0.9656097196922822,3.5,82,321,123,895,485,2833,1480,3220,738,1154,"vampire, vampires, SUPERNATURAL ROMANCE, Gary Oldman, good music, gothic, Keanu Reeves, Anthony Hopkins, erotic, Nudity (Topless), eerie, gary oldman, good, Bruce Willis, Flawed, stylized, adapted from:book, based on a book, based on book, dracula, Francis Ford Coppola, Oscar (Best Costume Design), Oscar (Best Effects - Visual Effects), Oscar (Best Makeup), Saturn Award (Best Writing), visually rich, Winona Ryder, 90s horror, anthony hopkins, francis ford coppola, horror classic, keanu reeves, winona ryder, Monica Bellucci, Richard E. Grant, Sadie Frost, coppola, fran, 19th century, Bram Stoker, underrated, horror, nudity (topless), Book, 15th century, abbey, absinthe, actor playing multiple roles, actress playing multiple roles, adultery, american in england, anemia, aristocracy, aristocrat, armor, asylum, asylum inmate, author name in title, autonomous shadow, avant garde, baby killed, bad accent, bare breasts, bare chest, based on novel, bat, battle, beast, bed, beheading, best friend, bestiality, bisexual, bisexual vampire, bisexuality, bite, biting someone, biting someone's neck, bitten in the neck, blasphemy, blockbuster, blood, blood splatter, blood transfusion, bloodsucker, book, bouncing breasts, bowie knife, braless, breakup letter, broken mirror, cage on head, camping, candle, captain's log, captive, castle, catholicism, caught having sex, ceiling mirror, cemetery, character name as title, character name in title, chase, church, cinematograph, clerk, coachman, coffin, columbia tristar, columbia tristar home video, convent, correspondence, costume horror, crate, crate filled with dirt, crucifix, crucifix necklace, crypt, cult classic, cult favorite, cult film, curse, cut from shaving, cutting off head, cutting self while shaving, dark comedy, dead baby, death, death of fiancee, death of loved one, death of title character, decapitation, decoy, defying gravity, desire, destiny, diamond, diary, dictaphone, doctor, dr jack seward character, dracula character, dracula mina romance, drained of blood, drinking blood, dual role, eating a baby, eating a fly, eating an insect, empty casket, engaged to be married, erotic book, escape, everlasting life, evil, evil man, exorcism, falling asleep, falling from height, falling into a river, falling into water, fangs, fatal attraction, female nudity, female vampire, fiance fiancee relationship, flirt, fly, friendship, garden, garlic, glass coffin, good versus evil, gore, gothic horror, gypsy, hair turned gray, hairy palms, heartbreak, hedge maze, horror movie remake, horseback, human vampire affair, human vampire kiss, human vampire relationship, human vampire romance, human vampire sex, human versus vampire, hypnosis, hypnotized, impalement, insane asylum, insanity, insect, invisible, jonathan harker character, journey, jumping to one's death, keeping watch, knife, knight, labyrinth, lecture, lesbian kiss, letter, lgbt, lgbt plus, licking nipple, licking nipples, licking someone, licking someone's nipples, locket, london england, london zoo, london, england, lookalike, loss of loved one, loss of wife, lucy westenra character, lunatic, madman, manor, marriage, master servant relationship, master vampire, maze, mealworm, memory of previous life, menacing shadow, mentor, mina murray character, mirror, mirror above bed, mirror on ceiling over bed, mist, monster, monster as victim, monster sex, morphine, murderer, mysterious stranger, nemesis, newlyweds, newspaper headline, nightgown, nipple licking, nipples visible through clothing, no opening credits, no panties, no reflection, nocturnal, nudity, nun, old age makeup, one word title, orgy, origin story, ottoman empire, padded cell, party, phonograph, pistol, playing a record, pokies, portrait, priest, prince, prisoner, prologue, proposal, psychiatrist, psychic connection, psychotronic film, rain, rape, rat, real estate deal, red armour, red blood cell, redheaded woman, reference to god, reference to jesus christ, reference to marie curie, reference to the arabian nights, reference to the devil, reincarnated, reincarnation, rejuvenation, religious conflict, remake, renfield character, revenge, reverse footage, rifle, ring, ring of fire, romania, romantic rival, rough sex, running down stairs, saber, seduction, see through, sensuality, severed head, sex horror, sex scene, sexual awakening, sexual innuendo, sexy female vampire, sexy woman, shadow, shape shifter, shaving, sheer white nightgown, ship, shot in the chest, shotgun, signing a contract, silhouette, sleeping in a coffin, sleepwalking, snow, spider, sprayed with a hose, stabbed in the back, stabbed in the chest, stake, star crossed lovers, statue weeping blood, storm, straight razor, straitjacket, sucking blood, suicide, suitor, sunset, supernatural ability, supernatural hunter, supernatural power, sword, telegram, telepathy, throat slitting, ticker tape, title spoken by character, tomb, topless woman, tragic villain, train, trance, transparent nightgown, transylvania, tuberculosis, turk, turned into a vampire, typewriter, undead, vampire bat, vampire bite, vampire bite marks on neck, vampire human love, vampire sex, vampire slayer, van helsing character, victim invited to dinner, victrola, villain played by lead actor, virgin, vlad, vlad dracula, voice over narration, vomiting blood, wake, warrior, watching a silent movie, wedding, wedding ceremony, wedding dress, werewolf, white wolf, wind, wolf, year 1462, year 1897, youth restored, zoo, period piece, Bad acting, boring plot, Victorian, Victorian England, Victorian era, BD-Video, CAV, CLV, horror novel, To See, Horror , Vampires, Horror, Bad acting , Bechdel Test:Fail, Romania, Vampire Human Love, My DVDs, 7.6-FilmAffinity, fdsffsd, plot twist, violence in america, england"
tt0013442,4805,3.8631633714880333,0.9455712005154607,4.0,41,68,33,171,136,743,512,1556,455,1090,"Tumey's DVDs, vampire, vampires, gothic, F.W. Murnau, german expressionism, expresionismo aleman, classical music, silent film, Film Theory & Criticism, Scary Movies To See on Halloween, classic, atmospheric, oldschool, German, Germany, silent movie, black death, castle, corpse in coffin, expressionism, ghost ship, ghoul, locket, loss of loved one, mountain country, mute film, nosferatu, rats, real estate, real estate agent, romania, seashore, self sacrifice, shapeshifting, sleepwalking, transylvania, vampire bat, classic horror, Horror , old classic, BD-R, DVD-Video, German Expressionism, google video, library vhs, Free to download, based on a book, black and white, dracula, horror, plague, unauthorized, overrated, Max Schreck, fantasy, imdb top 250"
tt0075005,6814,3.573304960375697,0.9343356708344593,4.0,53,148,60,413,239,1498,938,2214,455,796,"Tumey's DVDs, antichrist, apocalypse, Biblical, Christianity, demons, devil, evil child, horror, religion, religious horror, supernatural, Suspense, In Netflix queue, Horror , suspense, Horror, great soundtrack, Gregory Peck, Lee Remick, Leo McKern, based on a book, ambassador, animal attack, archaeologist, baboon, cowardliness, decapitation, devil's son, monk, nanny, paranormal phenomena, photography, priest, prophecy, revelation, rottweiler, Devil Child, Antichrist, CLV, satan, thriller, To See, AFI 100 (Thrills), it was creepy, looks dated, build-up, horror done right, menacing, scary, Good ending, don't want to see, owned, serial killer, stupid"
tt0115751,4354,3.8477262287551675,1.0874936451002333,4.0,35,164,30,249,82,612,281,1289,424,1188,"bleak, disturbing, Emily Watson, exaggerated, great acting, heavy-handed, horrible ending, unintentionally funny, 3.5, social coercions, mental illness, religion, cathartic, drab, harsh, passionate, wintry, Best Performance:  Emily Watson as Bess McNeill, Innocence, lars von trier, loneliness, mental imbalance, psychological, relationships, sad, Scotland, Tragedy, 19.02.06, Bibliothek, seen, sanity, tragedy, Robby Müller, Director: Lars von Trier, male nudity, indecent, Nudity (Full Frontal - Notable), Nudity (Full Frontal), holes90s, to100, disability, nudity (full frontal), accident, authority, bare breasts, bigotry, bliss, blonde woman, breasts, christ figure, church, cleavage, coast, coercion, coitus, condemnation, copulation, coroner, cripple, crippled, Criterion, damnation, death, depiction of god, disabled, doctor, dying and death, excommunication, faith, female frontal nudity, female full frontal nudity, female nudity, female pubic hair, first of series, funeral, god, grandfather, grandfather granddaughter relationship, hand camera, hand job, harlot, hospital, husband wife relationship, independent film, leg, legs, loose woman, love, male frontal nudity, male pubic hair, marriage, melodrama, minister, miracle, mother daughter relationship, naivety, no panties, north sea oil, nude, nude girl, nudity, nurse, oil platform, oil rig, orange panties, outdoor sex, panties, panties pulled down, pantyhose, pantyhose legs, paralysis, paraplegic, parent child relationship, part of trilogy, penis, polyamory, prayer, priest, progressive rock, promiscuous woman, prostitute, protective male, pubic hair, rack, redemption, sacrifice, sadism, sailor, salvation, scantily clad female, scotland, self destructiveness, self sacrifice, sex, sex in bed, sex with a stranger, sexism, sexuality, sin, sister in law, slim and attractive, small town, society, spirituality, thin attractive woman, topless female nudity, tradition, transcendentalism, true love, underdog, vicarious sex, voyeur, voyeurism, wedding, wedding dress, wench, woman wears hot pants, world religion, on dvr, Disability, Heartbreaking, Male Nudity, delusional, library vhs, Sexualized violence, stick-in-the-mud, Disturbing , heartbreaking, innocence, Lars von Trier, fundamentalism, grace, Masterpiece , rural, sexual awakening, touching, Boring, 100 Essential Female Performances, Top 100, bagpipes, bullying, conflict of interest, half-wit, phone booth, vomiting, Writer: Lars von Trier, Writer: Peter Asmussen"
tt0116922,5798,3.748447740600207,1.03203484282064,4.0,46,182,57,323,183,824,702,1582,825,1074,"David Lynch, atmospheric, disturbing, surreal, strange, clever, confusing, creepy, dreamlike, dreams, enigmatic, mindfuck, nonlinear, post-modern, psychological, underrated, very clever, Very interesting, very strange, weird, Lynchianoir, Nudity (Topless), boring, dark, jealousy, Los Angeles, Nudity (Topless - Notable), mystery, ontoleptic, 3.5, eroticism, postmodern, soundtrack, hulu, pornography, 05.04.06, Bibliothek, seen, own, Surreal, Disturbing , hallucination, neo-noir, postmodernism, psychological thriller, surrealism, art house, extramarital affair, Marylin Manson, Nine Inch Nails, Patricia Arquette, Rammstein, Soundtrack, Bill Pullman, infidelity, saxophone, 5 stars, nudity (topless), overrated, Lynch, mistery, bedroom, bloodthirstiness, cadillac, car crash, car mechanic, dream, dual identity, dying and death, female corpse, gangster, headache, highway, housebreaking, identity crisis, impotence, insanity, jazz musician, motel, murder, nightmare, paranoia, police, prison, prison cell, sadistic, schizophrenia, sexual frustration, suspicion, transformation, vicious circle, videotape, violent husband, film noir, good soundtrack, One watch only, recursive, jus+san, btaege, death sentence, used to not like this"
tt0116743,816,3.094362745098039,1.1264984941009006,3.0,10,70,14,112,31,253,45,183,22,76,"16th century, courtesan, culture, India, Nudity (Full Frontal - Notable), nudity (full frontal), royalty, sex, eroticism, poetry, woman director, Nudity, seduction, DVD-RAM"
tt0119116,40550,3.785869297163995,0.9491589373151189,4.0,243,716,339,1918,1429,5960,5579,11907,5134,7325,"Chris Tucker, cinematography, dystopic future, sci-fi, Bruce Willis, Luc Besson, romance, silly but good, dystopia, futuristic, humorous, stylized, visually appealing, always watch it when it's on tv, watched as kid, action, Gary Oldman, Milla Jovovich, satirical, great cinematography, Nudity (Topless - Notable), imaginative, surreal, visually stunning, aliens, quotable, ancient evil, excellent costumes, fantastic editing, great special effects, high-pitched screaming, love at first sight, product placement, seen more than once, silly, unlikeable characters, great, cyberpunk, future, great visuals, Nudity (Topless - Brief), sci-fi satire, space, not bad, aesthetic science fiction, archaeologist, cab driver, campy, colorful, costumes, love, race against time, visual, dvd, mine, sucks, plain fun, very funny!, comics inspired, Owned, bright, frantic, slick, DVD, cult film, cyborg, opera singer, production design, space opera, Fiona Shaw, Can't remember, Moebius, retrofuture, good vs evil, Favorites, music, bright red hair, cruise liner, egypt, end of the world, parody, priest, protagonist is a taxi driver, redhead, resort hotel, taxi, the diva dance, emotional, great soundtrack, Ian Holm, milla, autowash, multipass, cult, watch-again, Business is the antagonist, poorly aged, milla jovovich, fran-done, Top, its just genious, seen at the cinema, disappointing, business is the antagonist, grandstand, Watch it at least once a month, 1910s, 1990s, airplane, airport, airport bar, alien, alien invasion, alien starship, ancient astronaut, androgyny, anti hero, apartment, apocalypse, apprentice, archeologist, arms dealer, arrow, art dealer, artificially created woman, assault, bad deal, bald woman, bandage, bar, bartender, beret, big ears, bipedal alien, black president, black u.s. president, blockbuster, blond hair becomes black, blonde, blonde woman, blood, blue skin, blue skinned alien, boots, bow tie, bowing, broken windows theory, brooklyn new york city, cactus, call your mother, captain, car chase, cat, catholic priest, celebrity, cell phone, cellular mutation, ceremonial robes, chase, chinese chef, choking, cigarette smoking, clone, cloning, cockroach, coke can, colonel, communication satellite, communications device, concert hall, crash landing, crashing through a wall, cruise liner starship, crying man, cyborg redneck, deal, deal gone wrong, delivery, delivery service, desert, desirable legs, destiny, die hard scenario, diva, double cross, driver's license, earring, economic benefit, egyptology, electronic music score, empty fridge, end of mankind, epic, escape, escape pod, evil, ex soldier, ex special forces, ex wife, exploding planet, exploding ship, exploding starship, explosion, exposed thighs, extraterrestrial, extraterrestrial alien, facepalm, falling from height, false identity, feline, female humanoid alien, female nudity, female with short haircut, fire, fired from the job, flamboyant man, flamethrower, flower in hair, flying car, food delivery, forged document, forged papers, forgery, french kiss, french kissing, french science fiction, futuristic city, futuristic police car, futuristic train, gatling gun, gay stereotype, gene manipulation, general, genetic engineering, girl wears a miniskirt, glass case, glass ceiling, goatee, gone bad, good versus evil, green hair, gun, gun to the head, handheld device, handheld weapon, hard body, headphones, held at gunpoint, holding position, hostage, hostess, hotel, hovercar, human alien, human in outer space, human versus alien, humanity in peril, humanoid alien, identity, impersonation, implied cunnilingus, indoor plant, invasion, invented language, junk, key, keyboard, kidnapping, kiss on the lips, kung fu, language barrier, lantern, last man, leather boots, ledge, looking out a window, machine gun, male alien, male humanoid alien, man wears an earring, man wears shorts, manic pixie dream girl, martial arts, mcdonald's restaurant, messiah, metrosexual, military, military veteran, miniskirt, mission, moaning, moaning woman, mobile phone, monitor, mother son relationship, mugging, murder, mysterious signal, nag, nagging mother, neon light, net, new york, new york city, nipples visible through clothing, nose ring, nudie cutie, number in title, orgasm, outer space, outrunning explosion, oven, overbearing mother, parasite, phone call from mother, pistol, planet, poison, police chase, police raid, police vehicle, posse, pouring cup of water, premarital sex, president, pretty body, prize, probe, prologue, psychotronic film, pursuit, pyramid, radio broadcast, rapping, red carpet, red haired woman, refrigerator, rescue, rifle, robe, robot, robot waiter, rocket, rocket launcher, rolodex, rug, sailor uniform, satellite, satire, school girl, school uniform, schoolgirl, schoolgirl uniform, schoolgirls, secret, secret passage, secretary, sex scene, sexiness, sexy waitress, shape shifter, shapely legs, shapeshifting, shootout, short skirt, shorts, shot in the foot, shot in the forehead, shot to death, shower, shuttle, signal, skirt, slender legs, slim attractive girl, slim girl, slim waist, soldier, space shuttle, space travel, spacecraft, spaceport, spaceship, special forces, spying, stewardess, stewardess costume, stone, stowaway, street vendor, strong female character, strong female lead, stubble, studying, subterfuge, surveillance, table lamp, talk show host, tank top, tattoo, taxi driver, teenage boy, teenage girl, teenager, telephone call from mother, television, temple, terrorism, terrorist, thighs, thin legs, three word title, time bomb, title spoken by character, tough guy, tourism, tourist resort, train, translation, translator, transmitter, tunnel, turtleneck, uniform, uniformed police officer, vacuum cleaner, vehicle, veil, velvety thighs, visible midriff, wagon, wardrobe, water, weapon, weapons fire, white cat, wilhelm scream, wimp, wind, woman changes clothes, woman wears a bathrobe, woman with short hair, bad guyuy, Love , ok, want it, original, homelist1, weird, costume design, cats, DVD-Video, memasa's movies, To See, gay coded villain, New York City, orange, orange hair, broken window fallacy, McDonald's , See 2020, Seen 2022 with family , born sexy yesterday, racist stereotypes, sexist, My DVDs, platitude, genre spoof, science fiction satire, shallow, annoying charactor, BR, Cool., director: Luc Besson, Futuristmovies.com, interesing story, message, no argumengt, pathetic, Rhythmic, sarcastic, strong romantic subplot, underrated, unreal, nudity, spaceships"
tt0115744,2232,3.56339605734767,0.9040174931482855,4.0,3,48,10,176,48,584,168,863,70,262,"Ewan McGregor, K movie, In Netflix queue, British, miners, brass band, music band, music competition, northern england, province, yorkshire, anger, eye-opening, Margaret Thatcher, Music , Pete Postlethwaite, political, political commentary, social commentary, soundtrack, struggle, suicide, suicide attempt, will to live, CLV, She looks like a mouse, UK Music"
tt0114134,1367,3.497805413313826,1.1555434588919415,4.0,15,77,10,153,32,258,89,428,53,252,"artistic, beautifully filmed, Ewan McGregor, murder, Nudity (Full Frontal - Notable), romance, autobiographical, dark, literary adaptation, poetic, poetry, based on a book, fetish, interracial romance, male nudity, nudity (full frontal), cult film, Fascinating movie, bisexual, book, books, calligraphy, diary, Gay Character, library, library vhs, Nudity (Topless - Notable), WRITER'S LIFE, jus+san, Nudity (Full Frontal)"
tt0118689,4193,2.8299546863820653,1.0786417202817822,3.0,119,378,141,638,394,1121,479,644,109,170,"chaos, museum, bizarre, British, slapstick, terrible, funny, based on a TV show, British comedy, weak remake of series, airport, amusement park, arts and culture, arts expert, artwork, california, clumsy fellow, creativity, damage, destroy, farce, guard, hospital, host family, laxative, london england, los angeles, painting, paris, poster, repair, teenage rebellion, vault, Based on a TV show, CLV, enlish, Los Angeles, Memphis Group design, postmodern design, postmodernism, ugly, English, Rowan Atkinson"
tt0120148,7639,3.536326744338264,0.9401902756593332,3.5,73,160,92,436,372,1676,1094,2415,489,832,"alternate reality, alternate universe, British, chick flick, fun, Gwyneth Paltrow, London, Male Female Relationship, male-female relationship, nonlinear, subway, trains, coincidence, great concept, destiny, remake, alternative reality, chance, commercial, double life, fantasy, in flagranti, marketing, time travel, DVD-Video, seen more than once, co-production, hypertextual, R, R:language, R:sexuality, unique, John Hannah, romance, fate, love"
tt0119590,1918,3.9423879040667362,0.9638439883647247,4.0,7,51,3,79,23,261,126,722,110,536,"children, glbt, transgendered, child abuse, queer, smart kids, transgender, transsexual, coming of age, family relationships, gender identity, lgbt child, belgium, coming out, cross dressing, gay, gender, transvestism, homophobia, rating, symbolism, utopia, library vhs, France, French Film"
tt0120185,2970,1.8102693602693603,1.147850332354919,1.5,493,894,211,464,177,402,94,151,20,64,"who thought this was a good idea?, embarassed to watch, cheesy, documentary, entertainers, entertainment, music, music business, pop, pop culture, pop music, pop star, pop stars, singers, spice girls, vocalists, Roger Moore, british, girl power, Alan Cumming, Awful Awards, Golden Raspberry (Worst Actress), chick flick, fun, teen movie, true story, spice up your life"
tt0099939,1517,3.44726433750824,0.87691785559548,3.5,2,34,9,123,59,435,181,490,62,122,"Nudity (Topless), stylish, cocaine, Crime, drug lord, drugs, gangster, new york city, NYC, violence, Abel Ferrara, Christopher Walken, car chase, David Caruso, good vs evil, Lawrence Fishburne, rap music, shootout, Wesley Snipes, aspirin, religious statue, gangsters, New York City, CLV, cinematographer:Bojan Bazelli"
tt0120744,7215,3.1067221067221067,0.9842341876863977,3.0,74,362,147,898,610,2008,1015,1491,232,378,"Gabriel Byrne, Jeremy Irons, John Malkovich, great cast, musketeer, three musketeers, France, monarchy, Paris, Versailles, swashbuckler, MTSKAF, boring, adventure, Based on a book, remake, multiple roles, Gerard Depardieu, Leonardo DiCaprio, royalty, 17th century, alexandre dumas, baroque, bastille, france, king louis xiv, mask, palace, swordplay, Iron Mask, CLV, comedy drama adventure, adapted from:book series, affair, brothers, historical fiction, Interesting, king, prisoner, twins, seen more than once"
tt0120793,239,3.3744769874476988,1.0406331088934948,3.5,2,12,1,23,5,75,14,74,3,30,independent film
tt0119506,353,3.6175637393767706,1.0188160252110712,4.0,5,7,5,24,8,76,37,104,33,54,"children, nudity (topless), Nudity (Topless - Notable), discrimination, fascination, friendship, hypocrisy, infidelity, lawnmower, party, poverty, sex, suspicion, voyeurism, wealth, Hulu, social commentary, little girl, CLASS DIFFERENCES, class divide, class issues, social criticism, social divide, class differences, coming of age, magic realism, sexual awakening, sexuality, Sam Rockwell"
tt0040416,900,3.747777777777778,1.0764676483519315,4.0,8,35,6,49,16,166,70,284,44,222,"Tumey's DVDs, Criterion, Hamlet, Oscar (Best Picture), Laurence Olivier, Shakespeare, based on a play, based on play or musical, begins with voice over narration, brother sister relationship, cemetery, christian burial, claudius character, codpiece, crown prince, cup of poison, dead body, death of father, death of king, death of mother, death of protagonist, death of queen, death of sister, deception, denmark, descent into madness, directed by star, dysfunctional family, family relationships, father murder, fratricide, funeral procession, gertrude character, ghost, grave digger, gravedigger, hamlet character, haunted by the past, helsingoer denmark, homosexual subtext, horatio character, impotence, incestuous relationship, indecision, insanity, jealousy, king's jester, laertes character, madness, male male kiss, male male relationship, manipulative father, manipulative mother, melancholy, men in tights, mistaken identity, mother son relationship, murder plot, nobility, oedipal complex, ophelia character, paranoia, passion, physical abuse, poison, polonius character, prince, reconciliation, reference to hercules, regicide, remorse, resentment toward mother, resentment toward stepfather, resentment toward uncle, revenge, self doubt, sexuality, shakespeare, skull, smother mother, star crossed lovers, stepfather stepson relationship, surrender, survivor, swordsmanship, theatrics, tragedy, tragic love, treachery, uncle nephew relationship, unsanctified ground, usurper, vindication, virtue, Oscar (Best Actor), Oscar Winner: Best Picture, BD-R, DVD-Video, comic gravedigger, library, library vhs, stage"
tt0057590,1379,3.7306018854242207,1.0371085042861357,4.0,6,43,9,87,30,300,61,461,63,319,"Oscar (Best Picture), British, 18th century, arranged marriage, attempted rape, bare chested male, based on novel, based on novel or book, bawdy, breaking the fourth wall, british army, broken arm, brother brother relationship, brother sister relationship, character name as title, country estate, Criterion, damsel in distress, dog, drunkenness, eavesdropping, english countryside, extramarital affair, face slap, falling from a tree, false accusation, farce, farm, father daughter relationship, father son estrangement, flintlock pistol, foundling, fourth wall, freeze frame, funeral, georgian england, hanging, highwayman, illegitimate son, irreverence, kissing while having sex, letter, london england, loss of mother, love, love interest, masked ball, master servant relationship, orphan, premarital sex, prologue, rags to riches, reference to orpheus and eurydice, rescue, seduction, squire, sword, sword fight, tom jones character, tutor, uncle nephew relationship, violence, voice over narration, womanizer, Oscar (Best Directing), british new wave, Oscar Nominee: Best Picture, Oscar Nominee: Best Picture 1963, Oscar Winner: Best Picture, BD-R, CLV"
tt0060665,2374,4.099410278011795,0.8586436580296838,4.0,10,22,9,49,31,287,154,818,252,742,"Catholic, Oscar (Best Picture), british monarchy, corruption, death penalty, Fred Zinnemann, historical epic, inspirational, Leo McKern, Orson Welles, palace intrigue, Paul Scofield, Robert Shaw, great performances, Eira Heath, intrigue, John Hurt, Molly Urquhart, Susannah York, Vanessa Redgrave, Wendy Hiller, Yootha Joyce, comedy, noir, Oscar (Best Actor), religion, Robert Bolt, values, based on play or musical, beheading, england, henry viii, oath, pope, protestant church, thomas cromwell, tudors, Oscar (Best Cinematography), Oscar (Best Directing), stage, Oscar Nominee: Best Picture, Oscar Nominee: Best Picture 1966, Oscar Winner: Best Picture, BD-R, catholic, England, English Reformation, Honor, state religion, strong character, dvd, execution, boat, conscience, courtroom drama, dignity, divorce, father daughter relationship, heretic, history, husband wife relationship, king, law, rule of law, tower of london"
tt0063385,2503,3.648621654015182,0.9888896680934692,4.0,11,75,16,144,75,574,224,795,157,432,"Harry Secombe, Mark Lester, Oliver Reed, Ron Moody, Shani Wallis, musical, Oscar (Best Picture), Dickens, based on a book, Broadway, Charles Dickens, orphan, pickpocket, remake, victorian england, great acting, poverty, singing, suspence, Oscar (Best Directing), Oscar Nominee: Best Picture, Oscar Nominee: Best Picture 1968, Oscar Winner: Best Picture, Great Adaptations, 70mm, Anamorphic Blow-Up, BD-R, DVD-R, London"
tt0091369,10534,3.6439149420922727,0.9863698912212401,4.0,73,215,122,662,464,1998,1397,2995,874,1734,"Tumey's DVDs, 80's high fantasy, maze, quest, surreal, David Bowie, muppets, dreamlike, fairy tales, fantasy, fantasy world, Nostalgia, Jim Henson, duendes, gnomos, laberinto, musica, 80s, bad ending, musical, dark fantasy, surrealism, Jennifer Connelly, Coming-of-Age, a classic!!, Brian Froud, coming of age, cult classic, kidnapped child, puppets, Adventure, good versus evil, seen more than once, lame, 1980s, 80s nostalgia, castle, childish, labyrinth, music, puppet, siblings, strong female lead, supernatural, Adventure , crude humor, nostalgia, Classic Fantasy, High Fantasy, Teen Movie, Unrequited Love, trini-manu, Favorite, awe inspiring, imagination, adventure, goblin, growing up, oubliette, puppetry, race against time, rescue, BD-R, BD-Video, Betamax, Ultra HD BD-Video, mullet, mullet haircut, portal fantasy, British Humor, itaege, 4k"
tt0017136,7290,3.973456790123457,0.9281806184020046,4.0,55,89,39,244,167,921,669,2286,925,1895,"classic, Fritz Lang, German expressionism, imdb top 250, industrial progress, music, robot, tinted, visionary, cult classic, dystopia, sci-fi, social commentary, Tumey's DVDs, existentialist, future, german expressionism, masterpiece, silent film, art deco, Art Deco, science fiction, seen more than once, 2.5, top 250 IMDB, androids, Friday night movie, marxist, great acting, hulu, black and white, holes20s, tivo19, based on a book, youtube, dystopian, elitist, incoherent, luddites, reactionary, expressionism, chase, class society, delirium, depravity, destruction, downtrodden, inventor, machine town, mad scientist, man vs machine, metropolis, prophet, saviour, tower of babel, underground world, work, worker, on computer, Filmes Antigos, historic, BD-R, BD-Video, DVD-Video, Brigitte Helm, German Expressionism, library vhs, subterranean, working class, Expressionism, Bechdel Test:Fail, btaegepriority"
tt0119558,2727,3.47983131646498,0.9903960542342091,3.5,10,85,30,238,113,680,289,789,153,340,"Electra complex, erotic, father figure, lolita, nymphette, Oedipus Complex, desire, flirtation, lust, seduction, sexuality, teenage girl, temptation, 1950, adapted from:book, based on a book, controversial, dysfunctional marriage, forbidden love, kidnapping, male frontal nudity, male rear nudity, nymphet, obsession, scantily clad female, sex, sexual attraction, sexual desire, underage girl, voyeur, voyeurism, Ennio Morricone, May-December romance, 14 year old, 1920s, 1940s, 1950s, accident, adolescent, adolescent girl, adult actress playing minor girl, african american, african american maid, age difference, ambulance, anger, automobile, backstage, ballerina, banana, bare chested male, bare midriff, barefoot, based on novel, based on novel or book, bed, bicycle, blackmail, blood, blood splatter, braided hair, brushing teeth, bubble gum, bug zapper, buick, buick car, buick century, buick motor vehicle, burnt down house, cadillac, cannes france, car, car accident, changing clothes in a car, character name in title, chewing gum, child abuse, cigarette smoking, cleavage, clothesline, college, college professor, college teacher, comic strip, confession of love, confrontation, dancer, dancing, dark romance, date, dating, death in a car accident, death of mother, death of wife, defloration, dental braces, dental retainer, diary, dirty old man, doctor, dog, dog chasing a car, drink, drinking, drugstore, drunkenness, eating a cigarette, eyeglasses, face slap, female nudity, fight, fire, flashback, flat tire, foot fetish, ford, ford car, ford motor vehicle, frenchman, gas station, guilt, gun, hairpin, handwriting, hit by a car, hospital, hotel, hotel register, husband wife relationship, illness, implied sex, incest, independent film, jawbreaker, jazz music, jealousy, kiss, lake, landlady, landlady tenant relationship, lawn sprinkler, letter, lie, lipstick, listening to a radio, loss of virginity, love, maid, male full frontal nudity, male police officer, man in a shower, mansion, map, marriage, may december romance, memory, miniskirt, mispronouncing someone's name, money, motel, mother daughter relationship, motor vehicle, murder, murder of a nude man, mysterious man, nail polish, new england, nickname, nickname in title, nightmare, nonlinear timeline, obsessive love, old woman, older man young girl relationship, older man younger woman relationship, one word title, pajamas, paranoia, pervert, pianist, piano, pistol, playwright, police, police car, police officer, porch swing, precocious child, pregnancy, pregnant teenager, preparatory school, priest, professor, psychological drama, pursuit, rain, reckless driving, record player, redemption, refrigerator, road trip, rocking chair, school, school play, school play rehearsal, school principal, school theater, screaming, secret, self destructiveness, sex with a minor, sexual manipulation, shot in the back, shot to death, shower, singer, single mother, sleeping pill, slow motion scene, soap opera drama, soda fountain, spiral staircase, station wagon, stepfather stepdaughter relationship, stepfather stepdaughter sex, subjective camera, suitcase, summer camp, sunglasses, suspicion, swimming, swimming pool, target practice, teacher, tears, teen angst, teenage boy, teenage sex, teenage sexuality, teenager, teepee, teepee motel, telephone call, tenant, tennis, timeframe 1920s, timeframe 1940s, timeframe 1950s, title spoken by character, toilet, tragedy, tragedy drama, tragic love, train, travel, u.s. car, underage, underwear, undressing, vibrating bed, virgin, virginity, voice over narration, weeping, weeping girl, weeping man, what happened to epilogue, whispering in someone's ear, widow, wind machine, woman wears a short skirt, woman wears only a man's shirt, woods, writer, writing, year 1921, year 1947, DVD-Video, VHS, Pedophilia"
